内部ID,当前引擎转速,当前引擎温度,前一次时间段至此引擎平均转速,引擎负荷,入库时间
352016818128522,706,96,603,41,8/1/14
352016818128522,701,97,603,41,8/1/14
352016818128522,700,96,603,41,8/1/14
352016818128522,698,96,603,41,8/1/14
352016818128522,699,96,603,41,8/1/14
352016818128522,699,95,603,41,8/1/14
352016818128522,700,95,603,40,8/1/14
352016818128522,699,95,603,40,8/1/14
352016818128522,698,95,603,40,8/1/14
352016818128522,700,95,603,40,8/1/14
352016818128522,700,95,603,39,8/1/14
352016818128522,702,95,603,40,8/1/14
352016818128522,703,94,603,40,8/1/14
352016818128522,703,95,603,41,8/1/14
352016818128522,701,94,603,41,8/1/14
352016818128522,702,95,603,41,8/1/14
352016818128522,698,95,603,40,8/1/14
352016818128522,701,95,603,41,8/1/14
352016818128522,846,95,603,39,8/1/14
352016818128522,1163,95,603,11,8/1/14
352016818128522,696,95,603,40,8/1/14
352016818128522,699,96,603,41,8/1/14
352016818128522,701,96,603,41,8/1/14
352016818128522,701,96,603,41,8/1/14
352016818128522,703,96,603,41,8/1/14
352016818128522,698,97,603,42,8/1/14
352016818128522,700,97,603,41,8/1/14
352016818128522,698,96,603,42,8/1/14
352016818128522,701,96,603,41,8/1/14
352016818128522,702,96,603,41,8/1/14
352016818128522,700,96,603,42,8/1/14
352016818128522,955,96,603,34,8/1/14
352016818128522,1096,94,603,22,8/1/14
352016818128522,687,95,603,40,8/1/14
352016818128522,698,96,603,40,8/1/14
352016818128522,701,95,603,40,8/1/14
352016818128522,704,95,603,40,8/1/14
352016818128522,701,95,603,40,8/1/14
352016818128522,703,95,603,41,8/1/14
352016818128522,703,95,603,41,8/1/14
352016818128522,699,95,603,41,8/1/14
352016818128522,774,95,603,36,8/1/14
352016818128522,719,95,603,42,8/1/14
352016818128522,796,95,603,32,8/1/14
352016818128522,1609,82,124,8,8/2/14
352016818128522,1040,81,124,24,8/2/14
352016818128522,693,82,124,45,8/2/14
352016818128522,699,82,124,45,8/2/14
352016818128522,704,82,124,44,8/2/14
352016818128522,850,88,843,31,8/4/14
352016818128522,849,88,843,32,8/4/14
352016818128522,850,88,843,32,8/4/14
352016818128522,853,88,843,32,8/4/14
352016818128522,848,88,843,33,8/4/14
352016818128522,844,88,843,33,8/4/14
352016818128522,850,88,843,33,8/4/14
352016818128522,849,88,843,33,8/4/14
352016818128522,854,88,843,33,8/4/14
352016818128522,850,88,843,33,8/4/14
352016818128522,852,88,843,34,8/4/14
352016818128522,1778,79,711,37,8/5/14
352016818128522,1668,81,711,8,8/5/14
352016818128522,1011,82,711,40,8/5/14
352016818128522,935,83,711,35,8/5/14
352016818128522,1479,85,711,41,8/5/14
352016818128522,2209,86,711,31,8/5/14
352016818128522,2111,87,711,22,8/5/14
352016818128522,1539,87,711,46,8/5/14
352016818128522,1692,88,711,40,8/5/14
352016818128522,1806,88,711,30,8/5/14
352016818128522,1696,88,711,22,8/5/14
352016818128522,1652,86,711,15,8/5/14
352016818128522,1802,85,711,11,8/5/14
352016818128522,1912,85,711,25,8/5/14
352016818128522,1833,85,711,24,8/5/14
352016818128522,1717,85,711,10,8/5/14
352016818128522,1294,86,711,19,8/5/14
352016818128522,1029,86,711,32,8/5/14
352016818128522,2032,86,711,41,8/5/14
352016818128522,1801,86,711,19,8/5/14
352016818128522,1763,87,711,15,8/5/14
352016818128522,1780,88,711,28,8/5/14
352016818128522,1435,88,711,25,8/5/14
352016818128522,1441,88,711,39,8/5/14
352016818128522,1454,88,711,37,8/5/14
352016818128522,1427,88,711,47,8/5/14
352016818128522,1354,88,711,53,8/5/14
352016818128522,1323,88,711,50,8/5/14
352016818128522,1351,88,711,67,8/5/14
352016818128522,1392,88,711,57,8/5/14
352016818128522,1438,88,711,57,8/5/14
352016818128522,1412,88,711,50,8/5/14
352016818128522,2053,88,711,35,8/5/14
352016818128522,2122,88,711,15,8/5/14
352016818128522,2054,88,711,24,8/5/14
352016818128522,2042,88,711,15,8/5/14
352016818128522,1432,88,711,30,8/5/14
352016818128522,1428,88,711,38,8/5/14
352016818128522,1463,88,711,36,8/5/14
352016818128522,1516,88,711,30,8/5/14
352016818128522,1518,88,711,11,8/5/14
352016818128522,1482,87,711,25,8/5/14
352016818128522,1466,87,711,20,8/5/14
352016818128522,1469,87,711,36,8/5/14
352016818128522,1474,87,711,30,8/5/14
352016818128522,1522,87,711,28,8/5/14
352016818128522,1568,87,711,35,8/5/14
352016818128522,1651,88,711,25,8/5/14
352016818128522,1690,88,711,16,8/5/14
352016818128522,1668,88,711,16,8/5/14
352016818128522,1637,87,711,19,8/5/14
352016818128522,1607,87,711,9,8/5/14
352016818128522,1515,87,711,11,8/5/14
352016818128522,1414,86,711,8,8/5/14
352016818128522,1285,86,711,23,8/5/14
352016818128522,1327,86,711,15,8/5/14
352016818128522,1402,86,711,26,8/5/14
352016818128522,1569,86,711,22,8/5/14
352016818128522,1836,86,711,59,8/5/14
352016818128522,1848,87,711,6,8/5/14
352016818128522,1693,86,711,6,8/5/14
352016818128522,1565,85,711,14,8/5/14
352016818128522,1794,85,711,9,8/5/14
352016818128522,1751,85,711,6,8/5/14
352016818128522,1661,84,711,6,8/5/14
352016818128522,1798,84,711,51,8/5/14
352016818128522,1866,85,711,41,8/5/14
352016818128522,1486,88,711,8,8/5/14
352016818128522,1272,88,711,8,8/5/14
352016818128522,1296,88,711,16,8/5/14
352016818128522,1531,87,711,22,8/5/14
352016818128522,1468,87,711,35,8/5/14
352016818128522,1816,88,711,19,8/5/14
352016818128522,1205,88,711,49,8/5/14
352016818128522,1269,88,711,27,8/5/14
352016818128522,1681,88,711,22,8/5/14
352016818128522,1280,88,711,26,8/5/14
352016818128522,757,88,711,46,8/5/14
352016818128522,750,89,711,46,8/5/14
352016818128522,752,89,711,47,8/5/14
352016818128522,843,97,644,32,8/6/14
352016818128522,852,97,644,32,8/6/14
352016818128522,854,97,644,31,8/6/14
352016818128522,853,97,644,31,8/6/14
352016818128522,851,97,644,31,8/6/14
352016818128522,848,97,644,32,8/6/14
352016818128522,846,97,644,32,8/6/14
352016818128522,851,97,644,32,8/6/14
352016818128522,851,97,644,32,8/6/14
352016818128522,850,97,644,32,8/6/14
352016818128522,852,97,644,32,8/6/14
352016818128522,853,97,644,32,8/6/14
352016818128522,850,97,644,32,8/6/14
352016818128522,853,97,644,32,8/6/14
352016818128522,854,97,644,31,8/6/14
352016818128522,1462,87,1042,35,7/28/14
352016818128522,1493,88,1042,21,7/28/14
352016818128522,1430,84,1416,23,7/29/14
352016818128522,1399,85,1385,39,7/29/14
352016818128522,1471,85,1385,34,7/29/14
352016818128522,1474,86,1385,8,7/29/14
352016818128522,1379,86,1372,49,7/29/14
352016818128522,1785,87,1372,46,7/29/14
352016818128522,1918,88,1372,28,7/29/14
352016818128522,1743,88,1372,26,7/29/14
352016818128522,1540,88,1372,8,7/29/14
352016818128522,1416,87,1372,47,7/29/14
352016818128522,1474,87,1372,26,7/29/14
352016818128522,1394,88,1344,9,7/29/14
352016818128522,1461,88,1295,23,7/29/14
352016818128522,1557,88,1295,21,7/29/14
352016818128522,1606,89,1295,31,7/29/14
352016818128522,1699,90,1295,28,7/29/14
352016818128522,1,90,1295,28,7/29/14
352016818128522,1529,88,1295,7,7/29/14
352016818128522,1187,88,1084,13,7/29/14
352016818128522,1063,88,823,30,7/29/14
352016818128522,1467,88,823,37,7/29/14
352016818128522,1622,88,823,8,7/29/14
352016818128522,1622,88,823,8,7/29/14
352016818128522,1067,89,823,33,7/29/14
352016818128522,753,90,745,46,7/29/14
352016818128522,1122,89,745,38,7/29/14
352016818128522,1125,89,745,44,7/29/14
352016818128522,801,90,745,44,7/29/14
352016818128522,909,90,745,30,7/29/14
352016818128522,1279,88,745,22,7/29/14
352016818128522,1525,88,745,13,7/29/14
352016818128522,821,89,742,44,7/29/14
352016818128522,746,89,742,44,7/29/14
352016818128522,906,88,742,21,7/29/14
352016818128522,948,88,742,44,7/29/14
352016818128522,851,88,742,32,7/29/14
352016818128522,749,89,742,44,7/29/14
352016818128522,744,89,742,46,7/29/14
352016818128522,746,89,742,47,7/29/14
352016818128522,882,89,742,47,7/29/14
352016818128522,1297,88,742,16,7/29/14
352016818128522,931,88,742,37,7/29/14
352016818128522,849,88,742,40,7/29/14
352016818128522,865,88,742,35,7/29/14
352016818128522,742,87,732,45,7/29/14
352016818128522,752,87,732,48,7/29/14
352016818128522,772,87,732,40,7/29/14
352016818128522,740,87,732,46,7/29/14
352016818128522,742,87,732,47,7/29/14
352016818128522,756,88,732,45,7/29/14
352016818128522,877,88,732,28,7/29/14
352016818128522,922,87,732,34,7/29/14
352016818128522,890,87,732,32,7/29/14
352016818128522,770,87,732,45,7/29/14
352016818128522,787,87,732,36,7/29/14
352016818128522,801,86,732,46,7/29/14
352016818128522,860,86,732,32,7/29/14
352016818128522,841,86,732,44,7/29/14
352016818128522,746,86,732,44,7/29/14
352016818128522,1057,87,732,28,7/29/14
352016818128522,948,87,732,47,7/29/14
352016818128522,799,88,732,44,7/29/14
352016818128522,762,88,732,43,7/29/14
352016818128522,882,89,732,38,7/29/14
352016818128522,868,90,732,38,7/29/14
352016818128522,759,91,732,44,7/29/14
352016818128522,751,92,732,45,7/29/14
352016818128522,985,93,732,40,7/29/14
352016818128522,1142,94,732,30,7/29/14
352016818128522,1136,94,732,36,7/29/14
352016818128522,1294,91,732,25,7/29/14
352016818128522,1526,89,732,39,7/29/14
352016818128522,1564,89,732,8,7/29/14
352016818128522,816,90,732,44,7/29/14
352016818128522,944,90,732,43,7/29/14
352016818128522,1355,88,732,31,7/29/14
352016818128522,1358,89,732,36,7/29/14
352016818128522,1782,89,732,13,7/29/14
352016818128522,1067,89,732,39,7/29/14
352016818128522,754,91,239,46,7/29/14
352016818128522,750,91,239,47,7/29/14
352016818128522,1634,90,239,27,7/29/14
352016818128522,1749,89,239,7,7/29/14
352016818128522,1689,89,239,26,7/29/14
352016818128522,1601,89,239,26,7/29/14
352016818128522,1299,90,239,41,7/29/14
352016818128522,1506,89,239,33,7/29/14
352016818128522,1670,89,239,15,7/29/14
352016818128522,1295,88,239,19,7/29/14
352016818128522,1664,88,239,35,7/29/14
352016818128522,2543,88,239,29,7/29/14
352016818128522,1763,90,239,18,7/29/14
352016818128522,1738,90,239,15,7/29/14
352016818128522,1671,89,239,14,7/29/14
352016818128522,1484,89,239,26,7/29/14
352016818128522,1568,89,239,8,7/29/14
352016818128522,1281,89,239,24,7/29/14
352016818128522,1040,89,239,23,7/29/14
352016818128522,859,89,239,40,7/29/14
352016818128522,1499,89,239,22,7/29/14
352016818128522,1460,89,239,10,7/29/14
352016818128522,700,82,673,46,8/1/14
352016818128522,1375,81,673,23,8/1/14
352016818128522,1959,81,673,22,8/1/14
352016818128522,1909,82,673,20,8/1/14
352016818128522,1754,82,673,27,8/1/14
352016818128522,1600,83,673,22,8/1/14
352016818128522,1645,83,673,19,8/1/14
352016818128522,1559,83,673,8,8/1/14
352016818128522,1168,83,673,20,8/1/14
352016818128522,757,83,673,44,8/1/14
352016818128522,705,83,673,45,8/1/14
352016818128522,1327,84,673,28,8/1/14
352016818128522,1704,83,673,17,8/1/14
352016818128522,1769,84,673,14,8/1/14
352016818128522,1895,84,673,26,8/1/14
352016818128522,1962,85,673,24,8/1/14
352016818128522,1410,85,673,21,8/1/14
352016818128522,1232,85,673,13,8/1/14
352016818128522,871,85,673,34,8/1/14
352016818128522,709,85,673,44,8/1/14
352016818128522,707,85,673,43,8/1/14
352016818128522,703,86,673,44,8/1/14
352016818128522,699,86,673,44,8/1/14
352016818128522,703,86,673,44,8/1/14
352016818128522,746,86,673,45,8/1/14
352016818128522,1163,86,673,22,8/1/14
352016818128522,873,86,673,36,8/1/14
352016818128522,717,86,673,46,8/1/14
352016818128522,703,87,673,44,8/1/14
352016818128522,702,87,673,44,8/1/14
352016818128522,1442,87,673,18,8/1/14
352016818128522,1499,86,673,20,8/1/14
352016818128522,1642,87,673,29,8/1/14
352016818128522,1545,88,673,15,8/1/14
352016818128522,1506,88,673,8,8/1/14
352016818128522,1434,88,673,42,8/1/14
352016818128522,1598,88,673,22,8/1/14
352016818128522,1754,88,673,18,8/1/14
352016818128522,1734,88,673,17,8/1/14
352016818128522,1583,88,673,7,8/1/14
352016818128522,1363,88,673,35,8/1/14
352016818128522,1723,87,673,22,8/1/14
352016818128522,1793,87,673,20,8/1/14
352016818128522,1287,88,673,29,8/1/14
352016818128522,1240,88,673,29,8/1/14
352016818128522,1408,88,673,45,8/1/14
352016818128522,1702,88,673,28,8/1/14
352016818128522,1858,89,673,16,8/1/14
352016818128522,1758,89,673,22,8/1/14
352016818128522,1773,90,673,6,8/1/14
352016818128522,1284,89,673,16,8/1/14
352016818128522,861,88,673,35,8/1/14
352016818128522,701,89,673,44,8/1/14
352016818128522,705,90,673,45,8/1/14
352016818128522,703,90,673,51,8/1/14
352016818128522,1381,90,673,56,8/1/14
352016818128522,1592,89,673,28,8/1/14
352016818128522,2068,90,673,27,8/1/14
352016818128522,2008,90,673,32,8/1/14
352016818128522,1704,91,673,37,8/1/14
352016818128522,1954,92,673,16,8/1/14
352016818128522,1934,92,673,22,8/1/14
352016818128522,1919,92,673,20,8/1/14
352016818128522,1770,92,673,38,8/1/14
352016818128522,1342,93,673,32,8/1/14
352016818128522,1286,93,673,29,8/1/14
352016818128522,1346,92,673,33,8/1/14
352016818128522,1437,93,673,20,8/1/14
352016818128522,1481,92,673,19,8/1/14
352016818128522,1243,87,1145,12,8/1/14
352016818128522,1539,87,1145,13,8/1/14
352016818128522,1689,87,1145,17,8/1/14
352016818128522,1652,87,1145,10,8/1/14
352016818128522,1302,87,1145,10,8/1/14
352016818128522,1214,86,1145,15,8/1/14
352016818128522,1116,86,1064,15,8/1/14
352016818128522,1478,86,1064,18,8/1/14
352016818128522,1637,86,1064,8,8/1/14
352016818128522,1708,86,1064,14,8/1/14
352016818128522,1991,86,1064,7,8/1/14
352016818128522,1501,87,1064,8,8/1/14
352016818128522,1502,86,1064,8,8/1/14
352016818128522,1445,85,1064,8,8/1/14
352016818128522,1329,85,1064,13,8/1/14
352016818128522,1389,84,1064,8,8/1/14
352016818128522,1263,84,1064,11,8/1/14
352016818128522,1188,83,1064,13,8/1/14
352016818128522,1922,85,844,24,8/1/14
352016818128522,1575,86,844,32,8/1/14
352016818128522,1684,87,844,7,8/1/14
352016818128522,1495,86,844,28,8/1/14
352016818128522,1619,87,844,22,8/1/14
352016818128522,1664,87,844,23,8/1/14
352016818128522,1831,88,844,15,8/1/14
352016818128522,1974,88,844,42,8/1/14
352016818128522,2023,88,844,8,8/1/14
352016818128522,1463,88,844,45,8/1/14
352016818128522,2087,87,844,28,8/1/14
352016818128522,1749,88,844,9,8/1/14
352016818128522,1415,88,844,30,8/1/14
352016818128522,1181,87,844,13,8/1/14
352016818128522,1028,87,844,18,8/1/14
352016818128522,891,87,844,26,8/1/14
352016818128522,1503,87,844,8,8/1/14
352016818128522,853,88,844,32,8/4/14
352016818128522,850,88,844,32,8/4/14
352016818128522,852,88,844,32,8/4/14
352016818128522,850,88,844,32,8/4/14
352016818128522,847,88,844,32,8/4/14
352016818128522,851,88,844,32,8/4/14
352016818128522,852,88,844,32,8/4/14
352016818128522,853,88,844,32,8/4/14
352016818128522,851,88,844,32,8/4/14
352016818128522,849,88,844,32,8/4/14
352016818128522,850,88,844,32,8/4/14
352016818128522,853,88,844,32,8/4/14
352016818128522,853,88,844,32,8/4/14
352016818128522,850,88,844,32,8/4/14
352016818128522,850,88,844,32,8/4/14
352016818128522,849,88,844,32,8/4/14
352016818128522,852,88,844,33,8/4/14
352016818128522,849,88,844,32,8/4/14
352016818128522,850,88,844,32,8/4/14
352016818128522,849,88,844,32,8/4/14
352016818128522,852,88,844,32,8/4/14
352016818128522,852,88,844,32,8/4/14
352016818128522,851,88,844,32,8/4/14
352016818128522,851,88,844,32,8/4/14
352016818128522,853,88,844,32,8/4/14
352016818128522,854,88,844,32,8/4/14
352016818128522,851,88,844,32,8/4/14
352016818128522,852,88,844,33,8/4/14
352016818128522,849,88,844,33,8/4/14
352016818128522,850,88,844,32,8/4/14
352016818128522,852,88,844,32,8/4/14
352016818128522,852,88,844,32,8/4/14
352016818128522,849,88,844,33,8/4/14
352016818128522,771,88,754,50,8/4/14
352016818128522,760,88,746,61,8/4/14
352016818128522,767,89,746,53,8/4/14
352016818128522,862,89,746,31,8/4/14
352016818128522,1374,88,746,18,8/4/14
352016818128522,1208,88,746,44,8/4/14
352016818128522,1350,88,746,26,8/4/14
352016818128522,1186,88,746,18,8/4/14
352016818128522,1019,88,746,30,8/4/14
352016818128522,950,88,746,53,8/4/14
352016818128522,1153,88,746,39,8/4/14
352016818128522,1496,88,746,28,8/4/14
352016818128522,1324,88,746,24,8/4/14
352016818128522,1725,88,746,23,8/4/14
352016818128522,1215,88,746,29,8/4/14
352016818128522,1162,88,746,29,8/4/14
352016818128522,1039,88,746,16,8/4/14
352016818128522,1145,88,746,23,8/4/14
352016818128522,961,88,746,36,8/4/14
352016818128522,922,88,746,56,8/4/14
352016818128522,1252,88,746,24,8/4/14
352016818128522,1519,88,746,15,8/4/14
352016818128522,1269,88,746,19,8/4/14
352016818128522,1032,88,746,24,8/4/14
352016818128522,1066,89,746,19,8/4/14
352016818128522,985,89,746,42,8/4/14
352016818128522,1200,89,746,31,8/4/14
352016818128522,1056,89,746,36,8/4/14
352016818128522,1487,89,746,34,8/4/14
352016818128522,1730,86,120,30,8/5/14
352016818128522,1771,86,120,30,8/5/14
352016818128522,1779,86,120,6,8/5/14
352016818128522,1659,86,120,8,8/5/14
352016818128522,2040,87,120,71,8/5/14
352016818128522,2177,88,120,19,8/5/14
352016818128522,1883,88,120,24,8/5/14
352016818128522,2045,88,120,71,8/5/14
352016818128522,2352,88,120,55,8/5/14
352016818128522,2357,88,120,8,8/5/14
352016818128522,2080,88,120,18,8/5/14
352016818128522,1853,87,120,27,8/5/14
352016818128522,1916,87,120,28,8/5/14
352016818128522,2344,87,120,39,8/5/14
352016818128522,2388,88,120,8,8/5/14
352016818128522,2162,87,120,28,8/5/14
352016818128522,2172,87,120,28,8/5/14
352016818128522,2129,87,120,28,8/5/14
352016818128522,2010,87,120,9,8/5/14
352016818128522,1835,87,120,38,8/5/14
352016818128522,2215,87,120,24,8/5/14
352016818128522,2005,88,120,30,8/5/14
352016818128522,1880,87,120,17,8/5/14
352016818128522,1873,87,120,51,8/5/14
352016818128522,2026,88,120,6,8/5/14
352016818128522,1869,88,120,46,8/5/14
352016818128522,1799,87,120,35,8/5/14
352016818128522,1658,87,120,7,8/5/14
352016818128522,1717,87,120,41,8/5/14
352016818128522,1649,87,120,15,8/5/14
352016818128522,1689,88,120,11,8/5/14
352016818128522,1679,87,120,7,8/5/14
352016818128522,1574,86,120,8,8/5/14
352016818128522,1564,86,120,11,8/5/14
352016818128522,1636,87,120,34,8/5/14
352016818128522,2496,88,120,8,8/5/14
352016818128522,1542,89,120,27,8/5/14
352016818128522,1447,88,120,9,8/5/14
352016818128522,1118,88,120,21,8/5/14
352016818128522,1190,87,120,23,8/5/14
352016818128522,975,87,120,28,8/5/14
352016818128522,1230,86,120,17,8/5/14
352016818128522,808,87,120,44,8/5/14
352016818128522,756,87,120,45,8/5/14
352016818128522,750,88,120,46,8/5/14
352016818128522,1894,94,137,28,7/29/14
352016818128522,1495,94,137,17,7/29/14
352016818128522,1752,95,137,37,7/29/14
352016818128522,1850,96,137,38,7/29/14
352016818128522,1908,97,137,16,7/29/14
352016818128522,1833,97,137,17,7/29/14
352016818128522,1694,97,137,13,7/29/14
352016818128522,1367,97,137,17,7/29/14
352016818128522,1924,97,137,47,7/29/14
352016818128522,2329,97,137,37,7/29/14
352016818128522,2448,97,137,27,7/29/14
352016818128522,2448,97,137,27,7/29/14
352016818128522,1759,97,137,21,7/29/14
352016818128522,1723,98,137,10,7/29/14
352016818128522,1611,97,137,7,7/29/14
352016818128522,1544,97,137,21,7/29/14
352016818128522,1574,97,137,33,7/29/14
352016818128522,1602,97,137,46,7/29/14
352016818128522,1,97,137,46,7/29/14
352016818128522,1388,97,137,20,7/29/14
352016818128522,1373,97,137,18,7/29/14
352016818128522,1586,97,137,17,7/29/14
352016818128522,1607,97,137,36,7/29/14
352016818128522,1677,97,137,37,7/29/14
352016818128522,1956,98,137,42,7/29/14
352016818128522,2187,99,137,23,7/29/14
352016818128522,2069,99,137,15,7/29/14
352016818128522,1906,98,137,16,7/29/14
352016818128522,1889,98,137,24,7/29/14
352016818128522,2008,98,137,18,7/29/14
352016818128522,1468,99,137,34,7/29/14
352016818128522,1454,99,137,33,7/29/14
352016818128522,1491,100,137,19,7/29/14
352016818128522,1434,99,137,17,7/29/14
352016818128522,1392,98,137,30,7/29/14
352016818128522,1383,98,137,16,7/29/14
352016818128522,1392,98,137,40,7/29/14
352016818128522,1467,98,137,37,7/29/14
352016818128522,1502,98,137,19,7/29/14
352016818128522,1493,98,137,21,7/29/14
352016818128522,1588,97,137,28,7/29/14
352016818128522,1596,97,137,16,7/29/14
352016818128522,1560,97,137,17,7/29/14
352016818128522,1489,97,137,11,7/29/14
352016818128522,1276,85,1137,10,7/29/14
352016818128522,1132,85,1039,18,7/29/14
352016818128522,1538,86,1039,15,7/29/14
352016818128522,1936,87,1039,16,7/29/14
352016818128522,1559,88,1039,37,7/29/14
352016818128522,1609,88,1039,21,7/29/14
352016818128522,1720,88,1039,28,7/29/14
352016818128522,1530,89,1039,37,7/29/14
352016818128522,1725,88,1039,35,7/29/14
352016818128522,1687,89,1039,31,7/29/14
352016818128522,1806,89,1039,30,7/29/14
352016818128522,2159,89,1039,39,7/29/14
352016818128522,1605,89,1039,7,7/29/14
352016818128522,1261,88,1039,17,7/29/14
352016818128522,1296,88,1039,61,7/29/14
352016818128522,1586,89,1039,21,7/29/14
352016818128522,2044,88,1039,20,7/29/14
352016818128522,1887,89,1039,26,7/29/14
352016818128522,1696,90,1039,27,7/29/14
352016818128522,1760,89,1039,14,7/29/14
352016818128522,1584,89,1039,14,7/29/14
352016818128522,1566,88,1039,8,7/29/14
352016818128522,1539,87,1039,23,7/29/14
352016818128522,1522,87,1039,13,7/29/14
352016818128522,1520,86,1039,23,7/29/14
352016818128522,1707,86,1039,22,7/29/14
352016818128522,1690,86,1039,8,7/29/14
352016818128522,1672,86,1039,59,7/29/14
352016818128522,2167,87,1039,20,7/29/14
352016818128522,1729,88,1039,17,7/29/14
352016818128522,1770,88,1039,19,7/29/14
352016818128522,1527,88,1039,8,7/29/14
352016818128522,1487,87,1039,31,7/29/14
352016818128522,1,87,1039,31,7/29/14
352016818128522,1653,88,1039,24,7/29/14
352016818128522,1522,88,1039,9,7/29/14
352016818128522,1507,87,1039,12,7/29/14
352016818128522,1475,87,1039,23,7/29/14
352016818128522,1466,86,1039,11,7/29/14
352016818128522,1564,86,1039,45,7/29/14
352016818128522,1678,87,1039,44,7/29/14
352016818128522,1614,87,1039,22,7/29/14
352016818128522,1,87,1039,22,7/29/14
352016818128522,1576,88,1039,35,7/29/14
352016818128522,1645,88,1039,22,7/29/14
352016818128522,1663,88,1039,21,7/29/14
352016818128522,1611,87,1039,36,7/29/14
352016818128522,1686,88,1039,32,7/29/14
352016818128522,1728,88,1039,24,7/29/14
352016818128522,1861,88,1039,21,7/29/14
352016818128522,1788,87,1039,6,7/29/14
352016818128522,1642,86,1039,6,7/29/14
352016818128522,1445,85,1039,15,7/29/14
352016818128522,1410,85,1039,23,7/29/14
352016818128522,1391,85,1039,25,7/29/14
352016818128522,1749,85,1039,36,7/29/14
352016818128522,1804,86,1039,39,7/29/14
352016818128522,1722,88,130,19,7/31/14
352016818128522,1159,88,130,14,7/31/14
352016818128522,1140,88,130,33,7/31/14
352016818128522,1925,87,130,21,7/31/14
352016818128522,1473,87,130,18,7/31/14
352016818128522,1229,88,130,28,7/31/14
352016818128522,1085,87,130,36,7/31/14
352016818128522,1833,86,130,15,7/31/14
352016818128522,1185,87,130,15,7/31/14
352016818128522,1293,86,130,20,7/31/14
352016818128522,1359,86,130,10,7/31/14
352016818128522,1089,86,130,32,7/31/14
352016818128522,1099,87,130,60,7/31/14
352016818128522,1444,87,130,21,7/31/14
352016818128522,1444,87,130,25,7/31/14
352016818128522,1673,87,130,18,7/31/14
352016818128522,1957,88,130,20,7/31/14
352016818128522,1268,88,130,15,7/31/14
352016818128522,1879,88,130,17,7/31/14
352016818128522,1381,88,130,28,7/31/14
352016818128522,1273,88,130,14,7/31/14
352016818128522,1126,87,130,21,7/31/14
352016818128522,1288,87,130,21,7/31/14
352016818128522,1714,87,130,24,7/31/14
352016818128522,2028,88,130,17,7/31/14
352016818128522,1429,88,130,31,7/31/14
352016818128522,1034,88,130,27,7/31/14
352016818128522,1287,88,130,32,7/31/14
352016818128522,1552,88,130,12,7/31/14
352016818128522,906,88,130,29,7/31/14
352016818128522,707,89,130,42,7/31/14
352016818128522,700,95,681,45,8/1/14
352016818128522,936,95,681,32,8/1/14
352016818128522,1765,94,681,31,8/1/14
352016818128522,1718,94,681,28,8/1/14
352016818128522,2118,94,681,33,8/1/14
352016818128522,1740,96,681,6,8/1/14
352016818128522,1900,97,681,52,8/1/14
352016818128522,2739,97,681,24,8/1/14
352016818128522,1686,97,681,9,8/1/14
352016818128522,1664,97,681,36,8/1/14
352016818128522,1733,99,681,42,8/1/14
352016818128522,2534,86,126,39,8/1/14
352016818128522,2043,88,126,13,8/1/14
352016818128522,1497,88,126,13,8/1/14
352016818128522,1540,87,126,7,8/1/14
352016818128522,1238,86,126,15,8/1/14
352016818128522,1350,85,126,10,8/1/14
352016818128522,908,85,126,28,8/1/14
352016818128522,1659,85,126,17,8/1/14
352016818128522,1604,86,126,21,8/1/14
352016818128522,1874,87,126,21,8/1/14
352016818128522,1685,88,126,16,8/1/14
352016818128522,1325,88,126,10,8/1/14
352016818128522,1149,89,126,35,8/1/14
352016818128522,1221,89,126,14,8/1/14
352016818128522,1221,90,126,21,8/1/14
352016818128522,1186,91,126,37,8/1/14
352016818128522,1056,91,126,16,8/1/14
352016818128522,1131,91,126,14,8/1/14
352016818128522,840,91,126,33,8/1/14
352016818128522,695,91,126,37,8/1/14
352016818128522,703,92,126,38,8/1/14
352016818128522,699,93,126,38,8/1/14
352016818128522,698,94,126,38,8/1/14
352016818128522,700,94,126,38,8/1/14
352016818128522,894,94,126,30,8/1/14
352016818128522,1542,94,126,30,8/1/14
352016818128522,1166,94,126,17,8/1/14
352016818128522,1222,94,126,38,8/1/14
352016818128522,1310,94,126,14,8/1/14
352016818128522,911,94,126,30,8/1/14
352016818128522,970,95,126,25,8/1/14
352016818128522,707,95,126,38,8/1/14
352016818128522,702,96,126,41,8/1/14
352016818128522,770,97,126,37,8/1/14
352016818128522,1033,97,126,28,8/1/14
352016818128522,1373,96,126,44,8/1/14
352016818128522,1690,97,126,10,8/1/14
352016818128522,2093,97,126,23,8/1/14
352016818128522,1044,96,126,17,8/1/14
352016818128522,1488,94,126,10,8/1/14
352016818128522,892,92,126,24,8/1/14
352016818128522,709,92,126,38,8/1/14
352016818128522,694,93,126,39,8/1/14
352016818128522,1133,92,126,26,8/1/14
352016818128522,1369,92,126,40,8/1/14
352016818128522,1650,92,126,7,8/1/14
352016818128522,861,92,126,27,8/1/14
352016818128522,1732,92,126,31,8/1/14
352016818128522,1738,92,126,24,8/1/14
352016818128522,1028,92,126,18,8/1/14
352016818128522,703,92,126,38,8/1/14
352016818128522,713,92,126,39,8/1/14
352016818128522,1141,92,126,33,8/1/14
352016818128522,1931,91,126,20,8/1/14
352016818128522,1187,92,126,14,8/1/14
352016818128522,732,92,126,41,8/1/14
352016818128522,688,92,126,40,8/1/14
